MATCH_DATE,HOME_TEAM,AWAY_TEAM,A Win,B Win,Home Win,H_PLUS_MINUS_LS,A_PLUS_MINUS_LS,H_AVG_ODDS_L5,H_PLUS_MINUS_L5,A_PLUS_MINUS_L5,A_AVG_ODDS_L5,LS_PPG_DIFF,LS_FGPCT_DIFF,LS_FTPCT_DIFF,LS_TPPCT_DIFF,LS_OFF_REB_DIFF,LS_ASSIST_DIFF,LS_STEALS_DIFF,LS_TURNOVERS_DIFF,LS_BLOCKS_DIFF,L5_PPG_DIFF,L5_FGPCT_DIFF,L5_FTPCT_DIFF,L5_TPPCT_DIFF,L5_OFF_REB_DIFF,L5_ASSIST_DIFF,L5_STEALS_DIFF,L5_TURNOVERS_DIFF,L5_BLOCKS_DIFF
2020-01-18,Dallas Mavericks,Portland Trail Blazers,1.28,3.80,1,-8.18,2.83,-334,1.40,1.20,31.6,-8.87,0.02,0.09,0.01,-1.65,-2.70,-2.68,-0.95,-2.69,2.80,4.40,-9.00,3.20,1.40,5.00,-0.80,3.40,-1.00
2020-01-18,New Orleans Pelicans,LA Clippers,2.90,1.42,0,-2.73,0.85,-34,11.20,6.40,-95,-13.37,-0.10,-0.16,-0.12,-0.88,-1.05,1.48,-1.11,0.82,13.60,2.20,-5.80,6.40,-0.20,4.00,-0.80,-2.60,2.20
2020-01-18,Brooklyn Nets,Milwaukee Bucks,5.50,1.15,0,-0.07,-1.16,-42,-2.40,10.00,-640,2.85,0.06,0.19,0.09,1.02,-0.92,-1.01,-0.42,-1.15,-9.20,1.80,-16.80,3.80,1.40,-0.80,-2.60,6.40,0.00
2020-01-19,San Antonio Spurs,Miami Heat,2.00,1.83,1,2.37,1.04,-251,9.20,-1.20,-87,-0.55,-0.02,-0.05,-0.04,1.04,2.32,0.31,1.00,0.68,9.20,-0.20,4.20,11.20,4.80,2.60,1.00,-1.20,2.40
2020-01-19,Boston Celtics,Phoenix Suns,1.50,2.70,0,3.44,-8.52,-552,4.40,1.60,91,5.56,-0.01,-0.04,-0.01,-0.89,5.16,1.10,-1.08,-0.12,1.40,-1.80,-4.00,-0.20,0.20,-3.00,0.20,-0.40,0.20
2020-01-19,Atlanta Hawks,Detroit Pistons,2.00,1.83,0,-5.82,3.57,248,-4.60,0.20,342.8,2.11,0.04,0.06,0.04,-0.27,-1.58,0.73,4.07,0.70,0.40,-3.60,4.60,0.00,0.80,-2.00,-3.40,-0.20,3.20
2020-01-19,New York Knicks,Philadelphia 76ers,2.50,1.56,0,-0.27,-1.74,103.8,-2.80,-10.60,127,-9.72,-0.04,-0.10,-0.02,0.57,-2.89,0.39,-0.51,0.00,11.60,3.80,-3.20,8.40,-0.80,2.00,2.00,2.20,-0.40
2020-01-19,Chicago Bulls,Cleveland Cavaliers,1.29,3.75,1,-0.95,-7.93,18,-6.80,-9.40,602.6,6.13,0.00,0.01,0.00,0.97,1.41,0.02,-1.56,0.59,-2.60,-3.60,-3.00,8.20,-0.40,0.60,4.20,-2.00,1.00
2020-01-19,Minnesota Timberwolves,Toronto Raptors,2.55,1.54,0,-1.50,-7.98,28.4,3.60,7.60,104,7.14,0.05,0.11,0.06,1.98,1.18,-0.53,-2.48,-0.13,-2.40,-4.20,-1.60,-1.60,0.00,-3.80,0.00,-0.60,3.60
2020-01-19,Houston Rockets,Los Angeles Lakers,1.63,2.40,0,5.33,5.20,-380,13.20,5.60,39,1.43,-0.03,-0.08,-0.03,-0.21,7.24,-0.87,0.54,1.04,2.80,-2.60,-6.20,1.20,1.00,-2.40,1.60,2.20,-0.40
2020-01-19,Golden State Warriors,Orlando Magic,3.00,1.40,1,-1.59,-1.87,379.8,-13.20,-1.40,195.2,-6.13,-0.05,-0.08,-0.03,-0.06,-1.46,-1.39,-0.07,-1.08,1.40,0.40,7.80,8.40,-1.20,8.60,-0.20,4.80,-1.20
2020-01-19,Oklahoma City Thunder,Portland Trail Blazers,1.37,3.20,1,8.66,2.83,-73,-1.00,-4.20,155.6,3.50,-0.03,-0.03,-0.04,-2.93,2.57,-1.97,-0.73,0.72,3.00,2.60,7.20,-0.20,-1.40,3.80,1.40,2.00,-1.80
2020-01-19,Utah Jazz,Sacramento Kings,1.22,4.50,1,4.55,0.25,-684,15.40,-4.00,66,8.01,-0.04,-0.06,-0.02,1.67,-2.20,0.02,0.36,-0.36,4.00,5.80,-12.60,4.40,-2.20,1.20,-1.80,0.20,0.60
2020-01-20,Denver Nuggets,Indiana Pacers,1.95,1.87,0,-0.64,3.33,-613,6.00,0.00,-143.4,-0.16,-0.09,-0.09,-0.07,1.24,-2.78,-1.91,0.24,-0.45,2.40,-0.60,-3.40,-1.60,-1.80,-0.80,0.20,-2.80,0.80
2020-01-20,Washington Wizards,Detroit Pistons,1.91,1.91,1,-1.85,3.57,291.6,-0.20,9.60,188.8,1.97,0.05,0.03,0.07,-1.01,-1.99,0.65,0.47,-0.01,-4.00,-4.40,-6.60,-7.20,4.80,-4.20,-3.00,-3.80,-0.40
2020-01-20,Atlanta Hawks,Toronto Raptors,4.50,1.22,0,-5.82,-7.98,213,-6.00,6.40,15,5.57,-0.04,-0.08,0.00,2.35,1.38,-0.53,1.18,-0.05,2.20,-1.60,10.60,-1.20,-1.60,-4.80,-3.60,1.80,1.60
2020-01-20,Brooklyn Nets,Philadelphia 76ers,2.20,1.71,0,-0.07,-1.74,74,-2.60,-9.80,71,-2.07,0.04,0.10,0.05,0.20,-2.73,-0.86,0.21,-1.20,10.20,2.80,-3.80,9.80,0.00,-0.20,-0.60,5.60,-1.00
2020-01-20,Charlotte Hornets,Orlando Magic,2.40,1.63,0,-1.60,-1.87,154,-7.80,-8.40,179.2,-0.32,-0.02,-0.07,-0.02,-0.39,-0.31,-1.80,2.03,-0.75,-0.40,1.40,3.60,1.80,0.60,4.60,0.20,3.00,-0.20
2020-01-20,Cleveland Cavaliers,New York Knicks,2.00,1.83,0,-7.93,-0.27,115,-6.40,-18.20,708,-1.38,0.03,0.14,0.02,-2.59,-2.21,-0.57,-0.79,-1.00,2.40,5.40,11.20,6.80,-3.20,1.60,-1.40,3.80,-0.60
2020-01-20,Miami Heat,Sacramento Kings,1.65,2.35,1,1.04,0.25,-202,5.40,-6.80,180,8.46,0.01,-0.01,0.01,0.19,-0.79,0.41,0.84,-0.72,-1.60,-0.80,-7.80,2.60,-1.00,4.20,-1.40,-1.20,0.60
2020-01-20,Houston Rockets,Oklahoma City Thunder,1.32,3.50,0,5.33,8.66,-312,9.40,7.00,9,-1.84,-0.03,-0.03,-0.01,0.48,2.67,0.57,0.51,0.19,7.60,1.60,-4.40,1.00,0.20,2.20,0.40,3.80,0.40
2020-01-20,Memphis Grizzlies,New Orleans Pelicans,1.63,2.40,0,2.89,-2.73,-169,11.00,-4.80,160.6,4.72,0.03,-0.01,0.04,0.75,2.03,0.50,-0.02,-0.57,6.80,4.40,11.80,-2.00,-0.80,3.20,3.60,-4.40,1.20
2020-01-20,Milwaukee Bucks,Chicago Bulls,1.04,12.00,1,-1.16,-0.95,-1854,10.60,-7.40,250.8,0.05,-0.01,-0.15,-0.04,0.23,1.88,0.31,3.51,0.37,16.80,1.80,-5.80,9.00,-0.20,3.40,-4.40,1.80,3.80
2020-01-21,Boston Celtics,Los Angeles Lakers,2.40,1.63,1,3.44,5.20,-462,3.00,8.00,91,-3.16,0.02,0.04,0.01,-0.53,4.04,-0.48,-0.75,-0.05,-4.20,-2.80,6.00,-0.20,-2.40,2.00,2.80,0.00,-2.40
2020-01-21,Minnesota Timberwolves,Denver Nuggets,1.63,2.40,0,-1.50,-0.64,25.4,0.20,1.20,-292,4.62,0.06,0.14,0.05,0.72,1.44,1.54,-0.82,0.53,-14.40,-6.20,-10.20,0.20,1.60,0.00,0.60,2.00,2.80
2020-01-21,Phoenix Suns,San Antonio Spurs,1.53,2.60,0,-8.52,2.37,-280,0.40,-2.40,214.4,-8.71,0.02,0.09,0.04,-0.65,-6.28,-0.32,-1.16,-0.12,-7.60,0.00,-5.40,-1.00,1.80,-1.00,0.60,3.40,0.20
2020-01-21,Utah Jazz,Indiana Pacers,1.25,4.00,1,4.55,3.33,-718,18.40,6.00,-187.4,4.58,-0.16,-0.18,-0.11,2.28,-3.61,-1.93,-0.35,0.12,4.80,1.40,-0.20,0.60,-0.80,-4.20,-0.20,-1.40,0.40
2020-01-21,Portland Trail Blazers,Golden State Warriors,1.30,3.60,1,2.83,-1.59,-96,-8.00,-12.20,429,7.89,0.03,-0.02,0.01,1.15,0.88,2.21,1.26,1.29,9.80,3.80,9.60,4.00,-1.40,-3.80,-4.40,-2.40,1.80
2020-01-22,Dallas Mavericks,LA Clippers,1.71,2.20,0,-8.18,0.85,-246,3.60,2.00,-81,-11.73,-0.08,-0.12,-0.10,1.00,-3.81,-0.28,-1.42,-2.09,0.40,2.00,-12.20,4.00,0.20,0.40,-3.00,-0.80,2.00
2020-01-23,Detroit Pistons,Sacramento Kings,2.05,1.80,1,3.57,0.25,-124.6,-1.00,-5.00,171,4.21,-0.03,-0.07,-0.04,2.01,1.85,0.86,-0.28,-1.01,0.80,1.80,-2.20,-1.40,-1.00,1.80,0.60,1.20,2.60
2020-01-23,Orlando Magic,Oklahoma City Thunder,1.71,2.20,0,-1.87,8.66,-279,9.00,6.80,36,-5.25,0.05,0.13,0.05,1.84,-1.99,1.14,-0.46,-0.94,-11.20,-1.00,-4.40,-6.40,-0.60,2.80,4.00,-0.40,-0.20
2020-01-23,Atlanta Hawks,LA Clippers,2.70,1.50,1,-5.82,0.85,232,-8.00,3.80,-77,-4.24,-0.10,-0.18,-0.11,1.92,0.79,1.48,2.21,0.40,2.00,1.20,1.60,5.80,-3.20,1.20,-2.80,3.00,3.80
2020-01-23,Boston Celtics,Memphis Grizzlies,1.36,3.30,1,3.44,2.89,-372,12.40,6.40,290,2.84,-0.03,0.01,-0.03,0.02,-0.06,-0.58,-0.85,0.18,2.00,-1.20,-2.20,1.00,2.00,-4.20,4.40,-2.80,-1.80
2020-01-23,Miami Heat,Washington Wizards,1.17,5.25,1,1.04,-1.85,-191,6.20,-19.20,265.2,2.28,-0.01,0.03,-0.02,-0.80,-0.65,-1.10,0.65,0.31,3.60,2.60,-0.60,3.60,-4.60,4.40,-3.00,-4.80,-1.00
2020-01-23,New York Knicks,Los Angeles Lakers,6.25,1.13,0,-0.27,5.20,167.8,-2.20,3.00,31,-7.92,0.03,-0.05,0.01,1.23,2.75,-0.89,1.02,0.17,-15.20,-4.60,-8.80,-8.20,-1.40,0.40,2.00,-0.40,-3.00
2020-01-23,Toronto Raptors,Philadelphia 76ers,1.40,3.00,1,-7.98,-1.74,-308,9.00,-5.00,16,-8.98,0.00,0.04,-0.01,-1.49,-3.12,1.42,0.72,-0.19,11.20,2.00,13.80,15.20,-0.60,1.80,-0.80,3.40,-1.20
2020-01-23,Chicago Bulls,Minnesota Timberwolves,1.91,1.91,1,-0.95,-1.50,-122,-2.20,-5.20,406,-3.13,-0.07,-0.10,-0.04,-1.53,-1.74,-1.05,-1.11,-0.09,-3.40,3.80,-0.80,2.60,-1.20,-2.20,1.60,-1.80,0.20
2020-01-23,Houston Rockets,Denver Nuggets,1.18,5.00,1,5.33,-0.64,-318,3.20,1.00,-241,6.08,-0.09,-0.13,-0.06,-0.63,4.99,1.06,-0.06,1.73,0.20,-2.40,-7.80,-2.80,-0.20,-2.60,-0.80,2.40,0.80
2020-01-23,New Orleans Pelicans,San Antonio Spurs,1.63,2.40,0,-2.73,2.37,29,6.20,-0.20,126.4,-10.72,0.02,0.06,0.02,-2.31,-3.09,0.86,-1.37,0.15,13.80,2.60,-8.80,2.40,5.20,2.80,-0.60,2.20,0.40
2020-01-23,Phoenix Suns,Indiana Pacers,1.95,1.87,0,-8.52,3.33,-258,-1.60,1.00,-63.4,-4.22,-0.11,-0.08,-0.08,1.19,-6.16,-1.55,-0.03,0.31,-1.00,-3.20,11.80,-4.60,0.00,-5.40,-1.60,2.00,-0.80
2020-01-23,Golden State Warriors,Utah Jazz,4.50,1.22,0,-1.59,4.55,319.8,-6.40,6.20,-219,-8.20,0.03,0.05,0.01,-0.36,-0.31,0.27,-0.51,-1.05,-15.00,-6.40,7.40,-0.60,-0.60,7.20,3.00,5.20,-0.20
2020-01-24,Cleveland Cavaliers,Washington Wizards,1.71,2.20,0,-7.93,-1.85,113,-11.00,-21.40,321.2,-7.56,0.01,0.10,0.00,-2.14,-2.94,-1.00,0.39,-0.05,-4.60,0.20,8.00,4.80,0.00,-2.40,-2.80,-3.00,-2.20
2020-01-24,Brooklyn Nets,Los Angeles Lakers,3.00,1.40,0,-0.07,5.20,122,-2.20,3.00,-71,-0.27,0.11,0.15,0.07,0.86,2.92,-2.14,1.75,-1.03,-9.00,-1.80,-7.40,-1.80,-1.00,3.80,-1.00,4.60,-3.00
2020-01-24,Portland Trail Blazers,Dallas Mavericks,2.85,1.43,0,2.83,-8.18,-112,-5.40,6.60,-235,8.87,-0.02,-0.09,-0.01,1.65,2.70,2.68,0.95,2.69,-1.40,0.40,0.80,2.60,-3.80,-2.40,-2.60,0.60,2.60
2020-01-24,Charlotte Hornets,Milwaukee Bucks,9.00,1.07,0,-1.60,-1.16,134,-11.00,9.80,-680,0.82,-0.01,0.07,0.03,0.91,-1.56,-0.97,-0.58,-0.96,-17.20,-3.40,-3.20,-1.40,3.60,-0.60,-2.60,4.00,-0.20
2020-01-25,Detroit Pistons,Memphis Grizzlies,2.05,1.80,0,3.57,2.89,-148.6,6.40,-1.00,293,2.29,-0.06,-0.07,-0.07,2.34,1.38,-1.22,-0.74,-0.55,-1.80,-0.40,-8.00,-2.80,2.40,-6.80,2.40,-0.20,-0.20
2020-01-25,Orlando Magic,Boston Celtics,1.67,2.30,0,-1.87,3.44,-167,9.40,0.60,-111,1.18,0.03,0.06,0.02,1.67,-1.46,0.18,0.32,-0.04,0.80,1.40,-3.40,0.80,-2.20,4.00,2.20,0.40,-2.40
2020-01-25,New York Knicks,Toronto Raptors,4.25,1.24,0,-0.27,-7.98,242.8,-8.60,9.00,-111,-0.74,-0.04,-0.14,0.00,2.07,0.23,-1.03,-1.23,0.19,-19.00,-5.00,-6.00,-13.80,1.20,-4.60,-2.40,1.00,-1.20
2020-01-25,Miami Heat,LA Clippers,2.15,1.74,0,1.04,0.85,-287,7.00,1.40,-141,-2.10,-0.10,-0.18,-0.10,0.38,-0.28,0.31,-0.74,-0.01,3.40,5.40,-11.20,13.20,-4.60,7.20,-3.40,1.60,0.60
2020-01-25,Chicago Bulls,Sacramento Kings,1.77,2.10,0,-0.95,0.25,-173,0.00,-8.40,173,4.75,0.03,0.07,0.02,-0.17,-1.67,0.53,-0.98,-0.48,2.00,2.00,6.20,2.20,-2.20,-1.80,4.20,1.40,1.60
2020-01-25,Minnesota Timberwolves,Houston Rockets,3.00,1.40,0,-1.50,5.33,23.4,-4.20,-10.40,-266,-1.46,0.15,0.27,0.11,1.35,-3.55,0.48,-0.76,-1.19,-1.80,0.80,-6.20,3.00,0.40,6.00,2.00,-1.40,2.80
2020-01-25,New Orleans Pelicans,Denver Nuggets,1.56,2.50,0,-2.73,-0.64,41,2.40,0.60,39,-6.07,-0.03,-0.02,-0.02,-1.71,-0.19,1.53,-0.48,1.03,11.60,2.00,-5.00,-0.20,-0.60,1.00,-2.20,1.00,1.00
2020-01-25,Oklahoma City Thunder,Atlanta Hawks,1.25,4.00,1,8.66,-5.82,-152,0.60,-5.20,275.4,4.88,-0.03,-0.06,-0.04,-2.20,0.68,-1.05,-3.41,0.92,11.20,4.80,9.40,1.60,-0.40,4.20,-1.60,-4.60,-1.60
2020-01-25,San Antonio Spurs,Phoenix Suns,1.50,2.70,0,2.37,-8.52,-187,4.80,2.00,101,8.71,-0.02,-0.09,-0.04,0.65,6.28,0.32,1.16,0.12,-2.00,-2.20,4.20,4.00,0.40,-1.80,-2.20,-2.60,0.60
2020-01-25,Golden State Warriors,Indiana Pacers,3.20,1.37,0,-1.59,3.33,363.8,-11.60,3.80,-33.4,-3.62,-0.14,-0.13,-0.10,1.92,-3.92,-1.66,-0.86,-0.93,-0.80,-8.40,20.20,-3.20,1.80,-0.20,-0.80,1.20,-2.20
2020-01-25,Utah Jazz,Dallas Mavericks,1.48,2.75,1,4.55,-8.18,-750,23.20,4.20,-141,9.18,-0.07,-0.11,-0.04,0.86,2.12,0.20,0.20,2.44,0.40,6.20,8.80,3.40,-3.80,2.60,0.80,2.20,1.40
2020-01-26,Detroit Pistons,Brooklyn Nets,2.20,1.71,0,3.57,-0.07,-71.6,-2.20,-10.40,179.6,-3.44,-0.11,-0.19,-0.10,0.93,2.56,1.03,-2.39,0.26,8.20,5.60,0.80,1.00,-0.40,-0.80,1.40,0.00,2.40
2020-01-26,Cleveland Cavaliers,Chicago Bulls,1.87,1.95,0,-7.93,-0.95,111,-12.80,-8.40,410.8,-6.13,0.00,-0.01,0.00,-0.97,-1.41,-0.02,1.56,-0.59,3.20,0.20,0.80,8.60,3.80,0.20,-3.60,-1.00,-1.40
2020-01-26,Minnesota Timberwolves,Oklahoma City Thunder,1.80,2.05,0,-1.50,8.66,85.4,-8.40,5.00,120,-3.31,0.11,0.24,0.09,1.83,-0.88,1.05,-0.25,-1.01,-6.80,-5.00,-0.60,-6.00,3.80,8.00,0.40,-0.40,1.20
2020-01-26,Philadelphia 76ers,Los Angeles Lakers,2.85,1.43,1,-1.74,5.20,-203,10.40,3.00,-144,1.81,0.07,0.05,0.03,0.65,5.64,-1.28,1.54,0.17,-3.40,1.20,5.40,3.40,-0.60,5.00,-1.60,-3.40,-1.00
2020-01-26,Denver Nuggets,Houston Rockets,1.71,2.20,1,-0.64,5.33,-534,2.60,-6.60,-156,-6.08,0.09,0.13,0.06,0.63,-4.99,-1.06,0.06,-1.73,-4.60,2.20,-8.20,-4.60,0.00,2.20,1.80,-3.80,-0.20
2020-01-26,San Antonio Spurs,Toronto Raptors,2.45,1.59,0,2.37,-7.98,-77,3.20,6.40,-218,7.17,-0.06,-0.12,-0.03,1.86,2.63,-1.39,-0.77,0.22,-9.80,-5.00,11.80,-6.40,2.80,-4.60,-5.00,-0.80,0.80
2020-01-26,Atlanta Hawks,Washington Wizards,1.87,1.95,1,-5.82,-1.85,214,-5.00,-13.00,299.2,0.14,-0.01,0.02,-0.02,0.74,0.41,0.07,3.60,0.72,0.20,-5.40,9.40,-2.80,5.20,-3.20,-0.60,-0.60,2.60
2020-01-26,New York Knicks,Brooklyn Nets,1.71,2.20,1,-0.27,-0.07,277.8,-7.40,-6.40,76.6,-7.65,-0.08,-0.20,-0.06,0.37,-0.16,1.25,-0.73,1.20,-5.80,2.80,-7.80,-4.40,1.20,1.00,0.80,1.40,1.00
2020-01-26,Orlando Magic,LA Clippers,2.35,1.65,0,-1.87,0.85,-173,3.20,-1.20,-112,-4.62,-0.08,-0.11,-0.09,1.56,-0.53,1.58,-1.66,0.38,-6.40,1.00,-2.00,3.40,-0.40,-0.80,1.40,2.80,-1.20
2020-01-26,Memphis Grizzlies,Phoenix Suns,1.74,2.15,1,2.89,-8.52,-163,7.60,1.60,106,2.71,0.02,-0.05,0.02,-0.92,5.22,1.68,-0.23,-0.30,8.40,1.00,-1.80,2.20,0.60,4.80,1.60,-3.00,2.00
2020-01-26,New Orleans Pelicans,Boston Celtics,1.80,2.05,1,-2.73,3.44,-25,1.40,-0.60,-5,-7.57,0.01,0.00,-0.01,-0.77,-1.97,0.08,0.87,0.39,15.80,5.40,-13.80,4.40,-0.60,8.60,-0.60,2.00,0.60
2020-01-27,Portland Trail Blazers,Indiana Pacers,1.67,2.30,1,2.83,3.33,-113,-5.40,3.80,-66.4,4.27,-0.11,-0.16,-0.08,3.07,-3.04,0.55,0.40,0.37,7.60,-5.00,9.80,-2.00,2.80,-6.80,-4.60,-0.60,0.00
2020-01-28,Detroit Pistons,Cleveland Cavaliers,1.33,3.40,0,3.57,-7.93,10.4,-3.60,-10.40,610.6,5.59,-0.06,-0.13,-0.06,3.15,4.93,0.35,-0.86,0.06,4.20,-2.40,-5.60,0.60,-1.80,-0.40,3.00,-5.40,1.00
2020-01-28,Miami Heat,Orlando Magic,1.33,3.40,1,1.04,-1.87,-220,4.40,-3.00,118.2,2.52,-0.02,-0.07,-0.01,-1.17,0.25,-1.27,0.92,-0.39,13.60,4.40,8.80,4.40,-3.20,6.20,-2.40,2.20,0.60
2020-01-28,Chicago Bulls,San Antonio Spurs,1.83,2.00,1,-0.95,2.37,-176,-2.00,-2.40,104.4,-3.16,0.04,0.13,0.05,-1.41,-3.20,-0.19,-2.82,-0.44,-6.20,0.20,-2.20,-4.40,0.60,-2.20,2.60,4.80,-1.40
2020-01-28,Minnesota Timberwolves,Sacramento Kings,1.65,2.35,0,-1.50,0.25,36.4,-7.60,-4.00,140,7.89,0.10,0.17,0.07,1.36,0.07,1.59,0.13,-0.39,1.40,-0.60,4.60,-1.40,0.60,7.00,-0.60,1.60,2.60
2020-01-28,Oklahoma City Thunder,Dallas Mavericks,2.85,1.43,0,8.66,-8.18,-261,2.20,5.80,-141,12.37,-0.04,-0.12,-0.05,-1.28,5.27,0.71,0.22,3.41,1.20,3.80,17.00,2.20,-6.80,5.00,2.00,3.20,1.00
2020-01-28,Utah Jazz,Houston Rockets,1.06,10.00,0,4.55,5.33,-692,19.60,-5.00,-168,-1.34,0.01,0.04,0.02,1.66,-5.82,-1.08,-0.53,-1.16,5.00,6.60,-0.40,6.40,0.40,5.20,0.00,-0.80,-0.40
2020-01-29,Charlotte Hornets,New York Knicks,1.83,2.00,1,-1.60,-0.27,315,-13.20,-12.60,636,5.62,0.00,0.07,0.00,-0.47,-0.48,-1.20,0.57,-1.01,-7.80,-3.40,3.00,-0.40,-2.00,4.60,-2.20,2.80,0.40
2020-01-29,Cleveland Cavaliers,New Orleans Pelicans,3.90,1.26,0,-7.93,-2.73,40,-12.20,-0.80,103.6,1.43,0.03,0.06,0.03,-0.06,-1.52,-1.07,0.11,-1.18,-13.60,-0.60,7.40,-1.40,1.60,-5.20,-1.20,-2.00,-3.00
2020-01-29,Miami Heat,Boston Celtics,1.74,2.15,0,1.04,3.44,-234,6.40,-5.00,37,3.70,0.01,-0.01,0.01,0.50,-1.20,-1.09,1.24,-0.43,11.20,6.00,-5.00,11.40,-3.80,7.80,-2.60,-0.20,-0.20
2020-01-29,Philadelphia 76ers,Golden State Warriors,1.08,8.50,1,-1.74,-1.59,-192,11.40,-12.40,376,9.92,0.06,0.03,0.03,-0.44,4.52,0.40,2.04,1.34,9.20,10.40,1.60,12.80,-1.80,1.80,-2.20,-1.60,1.80
2020-01-29,Toronto Raptors,Atlanta Hawks,1.08,8.50,1,-7.98,-5.82,-320,11.60,-12.60,235.4,-5.57,0.04,0.08,0.00,-2.35,-1.38,0.53,-1.18,0.05,8.40,2.60,3.20,8.20,2.60,5.80,-0.80,-1.60,-2.00
2020-01-29,Memphis Grizzlies,Denver Nuggets,1.80,2.05,1,2.89,-0.64,-168,6.00,0.40,135,-1.35,-0.01,-0.03,0.01,-0.96,1.84,2.03,-0.50,0.46,4.00,3.40,-9.40,-4.80,-3.80,2.00,-0.20,0.80,2.20
2020-01-29,Milwaukee Bucks,Washington Wizards,1.13,6.50,1,-1.16,-1.85,-2300,11.00,-10.00,203.2,-1.38,0.00,-0.04,-0.05,-0.94,0.35,-0.67,2.34,0.91,-0.60,0.40,-13.20,1.40,-1.00,1.40,-2.00,-0.20,3.40
2020-01-29,Dallas Mavericks,Phoenix Suns,1.32,3.50,0,-8.18,-8.52,-194,1.40,2.60,24,-0.38,0.02,0.01,0.01,0.22,0.43,-0.58,-0.52,-2.63,-2.00,0.40,-12.00,1.40,0.60,-3.20,-3.40,-2.60,0.40
2020-01-30,Indiana Pacers,Chicago Bulls,1.24,4.25,1,3.33,-0.95,-159,0.80,-3.00,361.8,-1.33,0.09,0.05,0.07,-0.43,3.08,1.42,1.69,0.00,8.40,2.80,-5.00,10.40,0.20,7.40,-5.00,-4.00,1.60
2020-01-30,Brooklyn Nets,Detroit Pistons,1.40,3.00,1,-0.07,3.57,131,-6.00,7.00,196.8,3.44,0.11,0.19,0.10,-0.93,-2.56,-1.03,2.39,-0.26,-6.00,-3.40,-3.40,-2.40,2.00,-1.00,-0.80,4.20,-1.60
2020-01-30,New York Knicks,Memphis Grizzlies,2.20,1.71,0,-0.27,2.89,195,-5.40,3.40,193,-1.91,-0.03,-0.07,-0.02,1.78,-1.34,-1.00,0.92,0.40,-21.00,-5.00,-22.80,-11.20,5.60,-7.80,0.60,0.80,-1.20
2020-01-30,San Antonio Spurs,Utah Jazz,2.90,1.42,1,2.37,4.55,-21,3.60,10.20,-275,-0.10,0.03,0.01,0.00,-0.43,3.73,0.70,1.48,0.32,-15.20,-6.20,15.00,-3.80,-0.40,1.60,0.80,3.60,2.20
2020-01-30,Portland Trail Blazers,Houston Rockets,2.80,1.45,1,2.83,5.33,-109,-2.20,-4.60,84,-1.66,0.06,0.07,0.05,2.45,-5.24,1.40,0.22,-0.91,8.00,2.60,0.80,10.00,2.00,4.00,-3.40,-1.00,1.20
2020-01-30,Sacramento Kings,Oklahoma City Thunder,2.20,1.71,0,0.25,8.66,-71.6,-3.20,8.20,87,-11.19,0.02,0.07,0.03,0.47,-0.95,-0.53,-0.38,-0.62,-1.20,-0.40,-9.80,2.00,3.20,5.20,-0.60,2.00,-3.60
2020-01-31,Cleveland Cavaliers,Toronto Raptors,5.00,1.18,0,-7.93,-7.98,56,-12.00,6.80,-224,-2.12,-0.02,0.00,0.02,-0.52,-1.97,-1.60,-2.03,-0.81,-14.80,-4.80,1.20,-3.80,3.80,-3.20,-5.80,1.00,-1.80
2020-01-31,Washington Wizards,Charlotte Hornets,1.56,2.50,1,-1.85,-1.60,215.6,4.80,-7.80,508.4,0.56,0.01,-0.03,0.02,0.02,1.21,1.63,-1.76,0.05,11.00,3.60,1.40,-0.60,1.00,-2.00,1.20,-2.20,1.20
2020-01-31,Atlanta Hawks,Philadelphia 76ers,3.10,1.38,1,-5.82,-1.74,135,0.20,-5.40,24,-3.41,-0.04,-0.04,-0.01,0.86,-1.74,0.89,1.90,-0.24,21.80,5.60,11.00,7.80,3.00,0.00,-1.80,6.60,0.60
2020-01-31,Boston Celtics,Golden State Warriors,1.08,8.50,1,3.44,-1.59,-268,10.20,-11.60,500,4.95,0.01,0.02,0.01,-1.62,2.92,1.21,-0.25,1.12,13.00,9.20,0.80,9.00,-2.00,1.80,0.00,-2.40,1.80
2020-01-31,Denver Nuggets,Utah Jazz,2.30,1.67,1,-0.64,4.55,-492,3.00,8.40,-287,-4.74,0.08,0.09,0.04,-1.04,0.83,0.03,0.59,-0.57,-17.00,-2.80,-0.40,-7.80,-2.20,2.00,2.40,-0.40,1.60
2020-01-31,LA Clippers,Sacramento Kings,1.07,9.50,0,0.85,0.25,-980,7.60,-5.40,121,10.56,0.11,0.17,0.11,-0.19,-0.51,0.10,1.58,-0.71,11.40,4.60,3.60,4.20,1.20,1.80,-3.00,1.60,0.00
2020-02-01,Detroit Pistons,Toronto Raptors,2.50,1.56,0,3.57,-7.98,-15.6,-4.80,6.20,-356,3.47,-0.07,-0.13,-0.04,2.63,2.96,-1.26,-2.89,-0.75,-5.40,-2.40,-5.60,-1.40,-1.20,-4.40,-3.80,0.40,0.00
2020-02-01,Brooklyn Nets,Chicago Bulls,1.42,2.90,1,-0.07,-0.95,127,-8.40,-6.60,397.8,2.90,0.05,0.05,0.04,1.25,0.96,-0.70,3.08,-0.79,8.20,-1.00,-1.20,11.00,3.80,3.60,-1.40,0.60,1.60
